MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.6,-0.002629387790876374,0.42527173913043476,0.0,0.0,-0.5,0.0,-0.17391304347826086,-0.7837837837837838,0.0,0.0,0.0,-1.0,0.0,0.0,-0.2,0.7335907335907336,0.0,0.0,-0.5871794871794872,0.09651741293532339,0.0,0.0,-0.09229258713794797,0.0,0.0,-0.6550791811510236,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-0.27906976744186046,-1.0,-1.0,-0.39751552795031053,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,11.771436160121729,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,0.7868442964196499,0.6041254940711462,-1.0,0.0,1.5,0.0,0.6956521739130435,0.32432432432432434,1.7412480974124809,2.0,0.0,1.0,0.0,0.0,0.4,0.8627588627588627,0.0,0.0,-0.5136752136752136,0.36517412935323385,0.0,0.0,0.18654884634266078,1.5686813186813187,0.0,1.3286983391270761,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.5,0.0,1.0,0.5,0.6511627906976745,1.0,1.0,1.060041407867495,0.0,0.0,0.0,0.875,-0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,12.751299696013497,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.6,0.0,0.8620306324110671,-2.0,0.0,-0.5,1.0,-0.2391304347826087,-0.8648648648648649,0.0,0.0,0.0,-1.0,0.0,0.0,0.2,0.4963144963144963,0.0,0.0,-0.5170940170940171,-0.1582089552238806,-1.0,0.0,-0.3436426116838488,0.0,0.0,-0.8528389339513326,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.5,-0.3488372093023256,-1.0,-1.0,-0.5300207039337475,0.0,0.0,0.0,0.8333333333333334,-0.36764705882352944,0.0,0.0,176.0,0.0,0.0,0.0,1.0,0.0,11.877568578558138,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,1.1026337701038604,0.2898962450592885,-1.0,0.0,0.5,0.0,0.717391304347826,0.35135135135135137,1.8630136986301369,1.0,0.0,0.0,0.0,2.0,-0.6,-0.5384345384345385,0.0,0.0,1.7376068376068377,1.0,0.0,0.0,0.7992145311732941,0.0,0.0,0.046349942062572425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.6744186046511628,0.0,1.0,1.4906832298136645,0.0,0.0,0.0,0.9523809523809523,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.5,12.540757571577291,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.6,0.0,0.35610177865612647,-1.0,0.0,0.0,0.0,-0.2826086956521739,-0.918918918918919,1.2907153729071537,0.0,0.0,-1.0,0.0,0.0,0.0,0.4906984906984907,0.0,0.0,0.07264957264957266,0.5203980099502488,-1.0,0.0,0.32596956308296515,0.0,0.0,-0.3259945925067594,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.3953488372093023,0.0,-1.0,-0.5300207039337475,0.0,0.0,0.0,0.0,2.764705882352941,176.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,11.964001084330445,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.1,-1.0026293877908763,-0.8296689723320159,0.0,0.0,0.5,3.0,-0.9565217391304348,0.1891891891891892,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.6059829059829059,-0.3174129353233831,0.0,0.0,-0.4575355915562101,0.0,0.0,-0.9424488219389726,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,0.32558139534883723,-1.0,0.0,0.39751552795031053,0.0,0.0,0.0,0.2857142857142857,1.2794117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,11.790557201568507,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.0,0.4354001976284585,-1.0,0.0,0.0,2.0,-0.06521739130434782,-0.6486486486486487,1.095890410958904,0.0,0.0,-1.0,0.0,0.0,0.2,0.2730782730782731,0.0,0.0,-0.08803418803418804,0.024875621890547265,0.0,0.0,-0.16298478154148258,0.0,0.0,-0.7106991116261104,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,0.25,-0.16279069767441862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,700.0,-1.0,1.0,11.911701584927597,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.8,0.10263377010386047,0.32423418972332013,0.0,0.0,-1.0,0.0,-0.13043478260869565,-0.7297297297297297,0.0,0.0,0.0,-4.0,-3.0,-1.0,-0.8,-0.5384345384345385,-1.0,0.0,-0.8162393162393162,-1.973134328358209,-1.0,0.0,0.4104074619538537,0.0,0.0,-0.25955967555040554,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-0.5,-0.23255813953488372,-1.0,0.0,0.14906832298136646,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,500.0,1.3333333333333333,-1.0,11.407564949312402,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,-0.21315570358035005,1.0416254940711462,0.0,0.0,-0.5,0.0,0.6739130434782609,0.2702702702702703,0.0,0.0,0.0,-1.0,0.0,0.0,0.4,0.36855036855036855,0.0,0.0,-0.01623931623931624,0.24378109452736318,0.0,0.0,0.053019145802650956,0.0,0.0,-0.540749324063345,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.627906976744186,-1.0,0.0,0.39751552795031053,0.0,0.0,0.0,0.0,1.1323529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976659481202368,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,-0.002629387790876374,-0.4739377470355731,0.0,0.0,-0.5,1.0,-0.32608695652173914,-0.7837837837837838,0.0,0.0,0.0,-1.0,0.0,0.0,-0.4,0.1691821691821692,0.0,0.0,0.0811965811965812,0.07462686567164178,-1.0,0.0,0.4948453608247423,0.0,0.0,-0.19312475859405176,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,-0.4418604651162791,-1.0,-1.0,-0.7701863354037267,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.5,11.842229212112828,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2,1.6289495595775447,1.1700839920948616,-1.0,0.0,1.0,0.0,0.6956521739130435,0.32432432432432434,2.313546423135464,1.0,0.0,1.0,0.0,2.0,-0.6,-0.5384345384345385,0.0,0.0,1.1632478632478633,0.33134328358208953,0.0,0.0,0.13942071674030437,1.6730769230769231,0.0,1.4090382387022016,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.5,0.0,0.0,0.5,0.6511627906976745,0.0,1.0,1.544513457556936,0.0,0.0,0.0,1.4285714285714286,1.8970588235294117,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1.0,12.692503112461443,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.1,-0.6868399141066659,-0.501358695652174,0.0,0.0,0.5,2.0,-0.9347826086956522,-1.1891891891891893,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.2726495726495726,-0.7054726368159204,0.0,0.0,0.041237113402061855,0.0,0.0,-0.5500193124758594,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-1.0930232558139534,-1.0,-1.0,-0.8281573498964804,0.0,0.0,-2.0,0.0,-0.36764705882352944,205.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,11.845102777308561,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.26052850694596574,0.06509387351778656,0.0,0.0,1.0,0.0,0.6304347826086957,0.21621621621621623,1.7108066971080669,1.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,2.2213675213675215,1.56318407960199,0.0,0.0,1.390279823269514,0.0,0.0,0.511394360757049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5813953488372093,0.0,0.0,0.2236024844720497,0.0,0.0,0.0,1.0178571428571428,1.9705882352941178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.345834587905333,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1.4,-1.3710504404224553,-1.298048418972332,0.0,0.0,-0.5,2.0,0.06521739130434782,-0.4864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.640926640926641,0.0,0.0,-0.47435897435897434,0.09651741293532339,-1.0,0.0,-0.053019145802650956,0.0,0.0,-0.6241792197759752,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.023255813953488372,-1.0,0.0,0.38095238095238093,0.0,0.0,0.0,0.5952380952380952,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,11.77452020265869,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.0,-0.30447134387351776,-1.0,0.0,-0.5,3.0,-0.10869565217391304,0.1891891891891892,0.0,0.0,1.0,-1.0,0.0,1.0,-0.2,-0.27448227448227447,4.0,668.0,-0.4675213675213675,0.136318407960199,0.0,0.0,-0.053019145802650956,0.0,0.0,-0.6241792197759752,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.20930232558139536,-1.0,-1.0,-0.8695652173913043,0.0,0.0,0.0,2.4166666666666665,0.9558823529411765,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,11.944707881395766,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,2.1026337701038607,1.1737895256916997,0.0,0.0,1.0,0.0,0.7391304347826086,0.35135135135135137,3.896499238964992,1.0,0.0,0.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.8606837606837607,1.1432835820895522,0.0,0.0,1.0073637702503682,0.0,0.0,0.21011973735032832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.6976744186046512,0.0,1.0,1.6977225672877847,0.0,0.0,0.0,0.0,0.45588235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,12.454103912352162,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,-0.5289451772645606,-0.5628705533596838,0.0,0.0,-0.5,2.0,-0.4782608695652174,0.16216216216216217,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-0.2098982098982099,2.0,486.0,-0.5085470085470085,-0.18208955223880596,-1.0,0.0,-0.36720667648502703,0.0,0.0,-0.8713789107763615,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,-0.5,0.0,-1.0,-0.5,0.6511627906976745,-1.0,0.0,0.39751552795031053,0.0,0.0,0.0,1.3214285714285714,0.10294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,11.811547477460344,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
